Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Who invited you to take this survey (type in first and last name)?,Which of the following statements describes you (select all that apply).,How would you rate this product? - 1,What do you like about this product?,What do you Dislike about this product?,How could we improve this product?,WTP,About how often do you take a prescribed medication?,About how often does the person you care for need to take a prescribed medication?,How many prescribed medications do you currently take? - Selected Choice,How many prescribed medications do you currently take? - Other (type amount) - Text,How many prescribed medications does the person you care for currently take? - Selected Choice,How many prescribed medications does the person you care for currently take? - Other (type amount) - Text,About how often do you FORGET take a prescribed medication?,About how often does the person you care for FORGET to take a prescribed medication?,What do you currently use to remind you to take your medications? - Selected Choice,What do you currently use to remind you to take your medications? - Other - Text,What do you currently use to remind the person you care for to take medications? - Selected Choice,What do you currently use to remind the person you care for to take medications? - Other - Text,About how often do you take a nutritional supplement that is a pill?,How many nutritional supplements do you currently take? - Selected Choice,How many nutritional supplements do you currently take? - Other (type amount) - Text,About how often do you FORGET take your nutritional supplement(s)?,How old are you?,What is your annual Income level in USD ($)?
2/10/2025 11:06,2/10/2025 11:08,IP Address,128.187.116.3,100,122,TRUE,2/10/2025 11:08,R_3tJUbvmowB7Bpod,,,,,40.2584,-111.6591,anonymous,EN,Camden Decker,"I take prescribed medications,I take nutritional supplements",7,"You don’t have to track meds yourself—the device does it for you.
","It might not work well for people who take liquid medicine.
","Make a version for liquid medications or injectables.
",80,At least once a week,,2,,,,At least once a week,,Siri/Alexa Reminders,,,,,,,,45-54 years old,70K - 100K
2/10/2025 11:09,2/10/2025 11:11,IP Address,128.187.116.3,100,120,TRUE,2/10/2025 11:11,R_5GPoqfMBKeByrBE,,,,,40.2584,-111.6591,anonymous,EN,Camden Decker,"I am a Caregiver for someone who has prescribed medications,I take nutritional supplements",8,"The light and sound make it easy to know when to take meds.
","If someone is hearing or visually impaired, they might miss alerts.
","Add vibration or other accessibility features.
",70,,At least once a week,,,4,,,At least once a month,,,Phone App,,,,,,35-44 years old,40K - 70K
2/10/2025 11:12,2/10/2025 11:14,IP Address,128.187.116.3,100,143,TRUE,2/10/2025 11:14,R_5EMes2UtxIksh1h,,,,,40.2584,-111.6591,anonymous,EN,Camden Decker,I take prescribed medications,8,"It helps people stay consistent with their medication.
","If it needs Wi-Fi or Bluetooth, it might not work for everyone.
",Make sure it works without an internet connection.,60,Daily,,3,,,,At least once a week,,"Siri/Alexa Reminders,Calender",,,,,,,,25-34 years old,40K - 70K
2/10/2025 11:10,2/10/2025 11:16,IP Address,45.7.99.25,100,330,TRUE,2/10/2025 11:16,R_7KJm8GWsAOf1yut,,,,,-31.6466,-60.7101,anonymous,EN,Julian Antuna,I am a Caregiver for someone who has prescribed medications,7,It can be useful for patients with several pills to take.,It might be complex to be used for people having little knowledge of technology. ,A handbook or PDF instructive document might be attached in order to help caregivers who are not familiar with this kind of technology.,15,,Daily,,,4,,,At least once a week,,,Pill organizer,,,,,,25-34 years old,10K - 40K
2/10/2025 10:34,2/10/2025 11:16,IP Address,190.173.228.214,100,2511,TRUE,2/10/2025 11:16,R_6fUUWbEcAynm4Ac,,,,,-32.8936,-68.8247,anonymous,EN,Dante antuña,"I am a Caregiver for someone who has prescribed medications,I take nutritional supplements",3,Que te ayuda a no olvidar tomar tus medicinas :),"Nada, esta relativamente bien hecho",.,10,,Daily,,,3,,,Never,,,Calender,,,,,,55-64 years old,10K - 40K
2/10/2025 11:18,2/10/2025 11:19,IP Address,128.187.116.3,100,69,TRUE,2/10/2025 11:19,R_6rIkh2rNDTnY5wc,,,,,40.2584,-111.6591,anonymous,EN,Camden Decker,"I take prescribed medications,I take nutritional supplements",9,"It makes taking medicine easier and less stressful.
","If setup is complicated, some people might struggle with it.
","Make setup super easy with clear instructions.
",50,At least once a month,,2,,,,At least once a week,,"Siri/Alexa Reminders,Calender",,,,,,,,18-24 years old,40K - 70K
2/10/2025 11:20,2/10/2025 11:20,IP Address,128.187.116.3,100,56,TRUE,2/10/2025 11:20,R_1lmBPQYIMpfB5df,,,,,40.2584,-111.6591,anonymous,EN,Camden Decker,"I take prescribed medications,I take nutritional supplements",7,"It helps people who forget their meds stay on track.
","If the notifications don’t work right, people might miss doses.
","Make sure notifications are reliable and customizable.
",40,At least once a month,,3,,,,At least once a week,,"Phone App,Siri/Alexa Reminders",,,,,,,,18-24 years old,40K - 70K
2/10/2025 10:36,2/10/2025 11:25,IP Address,172.226.3.109,100,2913,TRUE,2/10/2025 11:25,R_3QQcmEy9jz2Jwaz,,,,,40.2342,-111.6442,anonymous,EN,London Roney,I take nutritional supplements,5,,,,50,,,,,,,,,,,,,Daily,1,,Never,25-34 years old,100K - 150K
2/10/2025 11:19,2/10/2025 11:25,IP Address,174.201.47.69,100,352,TRUE,2/10/2025 11:25,R_1eTVpDdmsFvTqJH,,,,,40.6119,-111.9007,anonymous,EN,Olivia Thorne,"I am a Caregiver for someone who has prescribed medications,I take prescribed medications",10,Alert system for reminders,Not enough slots,Make it a two week contsiner.,20,,Daily,,,Other (type amount),15,,Daily,,,"Pill organizer,Other",I call them,,,,,55-64 years old,10K - 40K
2/10/2025 11:27,2/10/2025 11:30,IP Address,128.187.116.6,100,154,TRUE,2/10/2025 11:30,R_6hzr6DKLQ1788m6,,,,,40.2584,-111.6591,anonymous,EN,Clarice Paulson,I take nutritional supplements,5,It has a good intent,For me it doesnt really apply,NA,30,,,,,,,,,,,,,At least once a week,2,,Daily,18-24 years old,40K - 70K
2/10/2025 11:27,2/10/2025 11:31,IP Address,172.225.198.89,100,240,TRUE,2/10/2025 11:31,R_5Jek0remf0sXZIg,,,,,40.3495,-111.8998,anonymous,EN,Olivia Thorne ,I take prescribed medications,10,The reminder thought,Too small,Needs to work with 2 week organizers ,20,Daily,,Other (type amount),6,,,At least once a week,,Other,"No reminders, just the clocks",,,,,,,55-64 years old,10K - 40K
2/10/2025 11:50,2/10/2025 11:51,IP Address,174.243.183.243,100,43,TRUE,2/10/2025 11:51,R_5b62O8ITh6sAe77,,,,,33.9388,-117.416,anonymous,EN,Ellie Boren ,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 11:48,2/10/2025 11:52,IP Address,73.127.21.166,100,260,TRUE,2/10/2025 11:52,R_5D1rX4WSQgn95Dq,,,,,41.1685,-112.0361,anonymous,EN,Ellie Boren,I take prescribed medications,6,"I often forget to take my meds, so a reminder is a good idea",I can also just set reminders on my phone without having to download another app or purchase the product,"Maybe just have the app. Make it so you can manage prescriptions, set reminders for intake and refills, contact pharmacy, etc.",15,Daily,,2,,,,At least once a month,,Siri/Alexa Reminders,,,,,,,,18-24 years old,40K - 70K
2/10/2025 11:55,2/10/2025 11:55,IP Address,174.201.61.100,100,21,TRUE,2/10/2025 11:55,R_3fHY5XITzwaFVIM,,,,,40.6119,-111.9007,anonymous,EN,Hannah Geary,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 11:53,2/10/2025 11:55,IP Address,192.175.49.1,100,147,TRUE,2/10/2025 11:55,R_3V4KjBfg4I9hJLG,,,,,40.3877,-111.4224,anonymous,EN,Yo Momma,I take prescribed medications,10,,,,10,Daily,,Other (type amount),50,,,Daily,,Other,Cow,,,,,,,Under 18,150K+
2/10/2025 11:57,2/10/2025 11:57,IP Address,160.7.231.173,100,35,TRUE,2/10/2025 11:58,R_5WGcI0rkGEVndJv,,,,,40.115,-111.6549,anonymous,EN,Hannah geary,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 11:50,2/10/2025 11:58,IP Address,128.187.116.11,100,500,TRUE,2/10/2025 11:58,R_1y2A0swri1mFpsf,,,,,40.2584,-111.6591,anonymous,EN,hannah geary ,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 11:59,2/10/2025 12:00,IP Address,128.187.116.8,100,72,TRUE,2/10/2025 12:00,R_5wAcvaRIGLGMvGd,,,,,40.2584,-111.6591,anonymous,EN,hannah geary,I take nutritional supplements,10,,,,25,,,,,,,,,,,,,Daily,1,,At least once a week,18-24 years old,0 - 10K
2/10/2025 12:02,2/10/2025 12:06,IP Address,174.218.183.224,100,231,TRUE,2/10/2025 12:06,R_3l0EFrH3422OYgw,,,,,40.6119,-111.9007,anonymous,EN,Hannah Geary ,I take nutritional supplements,8,It allows easy organization and tracking of medications ,,,35,,,,,,,,,,,,,At least once a month,3,,Daily,18-24 years old,10K - 40K
2/10/2025 12:06,2/10/2025 12:06,IP Address,128.187.116.12,100,26,TRUE,2/10/2025 12:06,R_7SB8iWyqdp3kY1A,,,,,40.2584,-111.6591,anonymous,EN,Hannah Geary,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 12:07,2/10/2025 12:08,IP Address,66.219.235.163,100,31,TRUE,2/10/2025 12:08,R_6p5ybz6MrfZpGK4,,,,,40.2342,-111.6442,anonymous,EN,hannah geary,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 12:05,2/10/2025 12:13,IP Address,128.187.116.31,100,423,TRUE,2/10/2025 12:13,R_3pYscNb8TBPcjaN,,,,,40.2584,-111.6591,anonymous,EN,Hannah Geary,"I take prescribed medications,I take nutritional supplements",9,Good as a reminder,"Not totally sure how it works, what mechanisms stop it from giving false notifications ",Not sure until I could use it or give it a test run,50,Daily,,1,,,,At least once a month,,Other,My own memory and daily habits,,,,,,,45-54 years old,100K - 150K
2/10/2025 12:10,2/10/2025 12:13,IP Address,67.207.42.141,100,206,TRUE,2/10/2025 12:13,R_7y0Xdc4bqBzHhvt,,,,,39.7102,-111.8363,anonymous,EN,Hannah Geary ,"I take prescribed medications,I take nutritional supplements",9,That it can know if I took my medication or not because I always forget. ,Nothing,I think it’s good!,10,Daily,,1,,,,At least once a month,,Other,,,,,,,,18-24 years old,0 - 10K
2/10/2025 12:10,2/10/2025 12:13,IP Address,128.187.116.1,100,191,TRUE,2/10/2025 12:13,R_3dyNb15uDXj0SYH,,,,,40.2584,-111.6591,anonymous,EN,Hannah Geary,I take prescribed medications,6,It would be good for reminding me to take medication and organizing it,i don’t remember much about it,Make it smaller,10,Daily,,1,,,,Rarely (maybe a couple times a year),,Other,"Nothing, I leave it on my nightstand",,,,,,,18-24 years old,0 - 10K
2/10/2025 12:13,2/10/2025 12:15,IP Address,65.181.52.60,100,91,TRUE,2/10/2025 12:15,R_1py7bTW9leWLdQe,,,,,40.6596,-111.9195,anonymous,EN,Emma Perez,I take prescribed medications,10,That it reminds me to take my meds ,The alarm could be annoying ,Looks good,25,At least once a week,,1,,,,Rarely (maybe a couple times a year),,"Phone App,Calender",,,,,,,,18-24 years old,0 - 10K
2/10/2025 12:13,2/10/2025 12:15,IP Address,66.219.235.163,100,152,TRUE,2/10/2025 12:15,R_1xtT0eQvbT21Iid,,,,,38.6226,-121.3885,anonymous,EN,Hannah Geary,I take nutritional supplements,5,"Seems like a need, something to remind you I guess",The concept was a little hard to understbad,,0,,,,,,,,,,,,,Daily,1,,At least once a week,18-24 years old,10K - 40K
2/10/2025 12:05,2/10/2025 12:18,IP Address,136.36.142.85,100,758,TRUE,2/10/2025 12:18,R_6JoOig4S7L0ltER,,,,,40.6571,-111.8343,anonymous,EN,Hannah Geary,"I am a Caregiver for someone who has prescribed medications,I take prescribed medications,I take nutritional supplements",5,It allows taking multiple meds at one time.  ,It seems like it would be just an extra step to take meds,Not sure,10,,Daily,,,Other (type amount),10,,At least once a week,,,Pill organizer,,,,,,65+ years old,70K - 100K
2/10/2025 12:14,2/10/2025 12:20,IP Address,128.187.116.5,100,385,TRUE,2/10/2025 12:20,R_1gq25SO4rm5ViYd,,,,,40.2584,-111.6591,anonymous,EN,Hannah Geary,I take nutritional supplements,9,I would never forget to take meds or supplements and it would remind me when to so I take them at the suggested time,,I can’t tell just from the description and pictures I would have to see it in person,25,,,,,,,,,,,,,Daily,5,,Rarely (maybe a couple times a year),18-24 years old,0 - 10K
2/10/2025 12:43,2/10/2025 12:44,IP Address,172.59.153.174,100,82,TRUE,2/10/2025 12:44,R_6v73yxA22fJh3Yl,,,,,40.6566,-111.8907,anonymous,EN,Hannaconda E. Geary,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 12:45,2/10/2025 12:45,IP Address,172.59.153.174,100,8,TRUE,2/10/2025 12:45,R_7UfbzrTauwi0Vxf,,,,,40.6566,-111.8907,anonymous,EN,Hannah,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 12:50,2/10/2025 12:50,IP Address,104.28.49.14,100,28,TRUE,2/10/2025 12:50,R_1GvUXZBbXM0iVtK,,,,,40.7143,-111.8894,anonymous,EN,Sabrina Steele,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 13:02,2/10/2025 13:06,IP Address,128.187.116.32,100,244,TRUE,2/10/2025 13:06,R_3VkKEbyk4GwWl2g,,,,,40.2584,-111.6591,anonymous,EN,Emma Perez,I take prescribed medications,3,The reminders.,"For the light to be useful, you need to keep medications out in the open which is unsafe.","Focus on phone reminders, and how it can keep medications secure in case of children.",25,Daily,,1,,,,Never,,Other,Brain,,,,,,,18-24 years old,0 - 10K
2/10/2025 13:01,2/10/2025 13:10,IP Address,128.187.116.11,100,515,TRUE,2/10/2025 13:10,R_1jxi39GNN1bECDO,,,,,40.2584,-111.6591,anonymous,EN,Emma Perez,I take prescribed medications,,I like that it could help me remember if I took my meds or not. Having nudge weigh to bottle would help. ,I don’t think I would like the alarm. I would prefer just the light and phone notifications ,Some of my meds I take with me to school because I need to take them in the afternoon. So having something that could fit in my bag and stay together would be nice. ,6,Daily,,2,,,,Rarely (maybe a couple times a year),,Phone App,,,,,,,,18-24 years old,0 - 10K
2/10/2025 12:17,2/10/2025 13:14,IP Address,66.219.235.163,100,3386,TRUE,2/10/2025 13:14,R_3IEdS9L9sJhGlnb,,,,,40.6566,-111.8907,anonymous,EN,Hannah Geary,I take nutritional supplements,5,It makes taking pills easier,It doesn’t feel necessary,Advertise specifically to the older age range or people with long term illnesses,25,,,,,,,,,,,,,Never,1,,At least once a month,18-24 years old,10K - 40K
2/10/2025 13:14,2/10/2025 13:29,IP Address,107.3.75.236,100,921,TRUE,2/10/2025 13:29,R_5f2HuvILBDqrmME,,,,,41.7468,-111.8268,anonymous,EN,Hannah Geary,"I take prescribed medications,I take nutritional supplements",6,I like that it will help you to consistently take medication. ,I personally wouldn’t want a ton of alarms and emails and notifications for taking my medicine. I have a routine where I consistently take it every night so all the alarms seem excessive for me. I could see it being more useful for someone with memory issues or in situations where medication has to be taken frequently at different times throughout the day. ,"I would like it if there are different options for how much you want to be notified. For example,  I would like one message an hour after I usually take my medicine if I haven’t moved the bottle yet. Other people might like more frequent/loud notifications as already detailed in your plan. ",30,Daily,,3,,,,Rarely (maybe a couple times a year),,Other,It’s a routine/don’t need a reminder,,,,,,,25-34 years old,10K - 40K
2/10/2025 13:36,2/10/2025 13:41,IP Address,107.122.173.142,100,291,TRUE,2/10/2025 13:41,R_3wKxUW93WbHfUza,,,,,39.7391,-104.9866,anonymous,EN,Ellie Maughan,I take nutritional supplements,10,"I feel like this is a unique product. I don't know of anything else like this. Although, I haven't researched to see if there's anything like this.",Not much that I dislike about it.,what if you could create individual pill bottles with the nudge technology rather than have a home base for them to live?,50,,,,,,,,,,,,,Daily,3,,Rarely (maybe a couple times a year),25-34 years old,70K - 100K
2/10/2025 13:45,2/10/2025 13:48,IP Address,128.187.116.29,100,169,TRUE,2/10/2025 13:48,R_19c9qvesle5a6hH,,,,,40.2584,-111.6591,anonymous,EN,Hannah Geary,I take nutritional supplements,7,,,,30,,,,,,,,,,,,,Rarely (maybe a couple times a year),Other (type amount),0,Never,18-24 years old,0 - 10K
2/10/2025 13:48,2/10/2025 13:49,IP Address,73.2.99.210,100,18,TRUE,2/10/2025 13:49,R_5M02inFmcGr5z6S,,,,,36.8272,-119.6805,anonymous,EN,Camri Hamel,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 14:45,2/10/2025 14:45,IP Address,128.187.116.15,100,14,TRUE,2/10/2025 14:45,R_7lcVMlKVITBjMc2,,,,,40.2584,-111.6591,anonymous,EN,Hannah Geary,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 14:54,2/10/2025 14:58,IP Address,174.201.43.118,100,277,TRUE,2/10/2025 14:58,R_6JKDJZUPCYa5Dfm,,,,,40.6981,-111.9999,anonymous,EN,Anna Pasquini ,I take nutritional supplements,8,Simplifies taking medication. Doesn’t require an app so it is a separate entity from the phone.,The potential difficulty an older or disabled customer could have with setting it up.,Ensure set up of product is accessible ,45,,,,,,,,,,,,,Daily,4,,Rarely (maybe a couple times a year),18-24 years old,40K - 70K
2/10/2025 15:10,2/10/2025 15:11,IP Address,73.52.179.173,100,55,TRUE,2/10/2025 15:11,R_6hhH9917Mesh3RU,,,,,40.3598,-111.7304,anonymous,EN,Ellie Maughan ,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 15:17,2/10/2025 15:22,IP Address,136.36.184.237,100,347,TRUE,2/10/2025 15:22,R_5v5AXP8J9i5cCY1,,,,,40.2342,-111.6442,anonymous,EN,Ellie Maughan,I take prescribed medications,4,"Alarm is physically connected to prescription bottle, not detached, like a phone notification (i.e. harder to mess up taking prescription)","physically clunky, unsure of effectiveness of notification types","make it smaller, physically connect it to prescription bottle (not having to place the bottle on top, for example). Make a feature that physically counts the number of pills remaining and can remind for a prescription renewal",12,Daily,,2,,,,Rarely (maybe a couple times a year),,,,,,,,,,25-34 years old,0 - 10K
2/10/2025 15:23,2/10/2025 15:26,IP Address,136.38.58.145,100,186,TRUE,2/10/2025 15:26,R_5qyXNHj47N5qriq,,,,,40.6487,-111.9682,anonymous,EN,Jake Boren,"I take prescribed medications,I take nutritional supplements",8,Great organization of medd,Might be hard for older people ,Make it a little more user friendly ,20,Daily,,2,,,,At least once a month,,Other,,,,,,,,45-54 years old,150K+
2/10/2025 15:36,2/10/2025 15:40,IP Address,66.219.223.226,100,205,TRUE,2/10/2025 15:40,R_7zshoPwREbJkWKR,,,,,41.0854,-111.9682,anonymous,EN,Ellie Maughan ,I take nutritional supplements,5,Old people friendly.,Old people friendly. Not very attractive.,"Sleeker design, less uggo ",5,,,,,,,,,,,,,Rarely (maybe a couple times a year),2,,At least once a week,25-34 years old,100K - 150K
2/10/2025 15:51,2/10/2025 15:56,IP Address,128.187.116.17,100,310,TRUE,2/10/2025 15:56,R_5Yx06wcodUW4O5P,,,,,40.2584,-111.6591,anonymous,EN,Ellie maughan,I take nutritional supplements,7,I love that it has progressive alerts to take medicine. ,I don't like the cord. I think it would be much better if it was battery-powered to offer more freedom. ,"A battery-powered design would improve the offering, giving the user more flexibility to take it anywhere. ",25,,,,,,,,,,,,,Daily,1,,Daily,25-34 years old,100K - 150K
2/10/2025 16:01,2/10/2025 16:03,IP Address,67.207.37.165,100,147,TRUE,2/10/2025 16:03,R_32hS8POnifyswLi,,,,,40.1636,-111.5998,anonymous,EN,Rake Joper,I take nutritional supplements,8,"Great idea, very helpful",A but confused on how it works mechanically,Make it look better,14.99,,,,,,,,,,,,,Never,2,,At least once a week,18-24 years old,10K - 40K
2/10/2025 16:02,2/10/2025 16:07,IP Address,144.39.210.172,100,274,TRUE,2/10/2025 16:07,R_3uHsXZ4bfcWeJxd,,,,,41.7468,-111.8268,anonymous,EN,Hannah Geary,I take prescribed medications,,I really like that it reduces the effort of remembering “did I take my medicine”. ,It’s another electronic device I need to make sure is charged and connected to my phone or home WiFi. ,I want it to work right out of the box with as little work on my part as possible. ,10,Daily,,3,,,,At least once a month,,Other,I feel like crap if I don’t. ,,,,,,,25-34 years old,10K - 40K
2/10/2025 16:04,2/10/2025 16:08,IP Address,174.247.146.33,100,231,TRUE,2/10/2025 16:08,R_3niJagBpHCmmktO,,,,,40.6981,-111.9999,anonymous,EN,Jake Boren,I am a Caregiver for someone who has prescribed medications,5,"It helps you remember to take your meds and track intake
",I need to plug it in and it's probably showing on a cabinet/bedside table/other (I'm very sensitive about keeping the house in order),Maybe leaving room for a battery so I can hide the whole thing inside of a kitchen or bathroom cabinet,12.99,,Daily,,,2,,,At least once a month,,,Calender,,,,,,25-34 years old,0 - 10K
2/10/2025 16:01,2/10/2025 16:16,IP Address,172.58.243.140,100,900,TRUE,2/10/2025 16:16,R_3QUbpok7XjycbjH,,,,,39.037,-77.0412,anonymous,EN,Steven Wood,I take prescribed medications,5,"Innovative, automatic","Requires to be powered, capacity limited (requiring me to purchase more if I have multiple medications), doesn't indicate if the correct thing was taken, could be sensitive to small changes in weight (e.g., moisture/condensation in humid environments), pressure changes on pad can result in false positives, weight based determination of whether the medication was taken would make it difficult to determine if the correct medications were taken in the correct quantities","Solve above problems, consider a pill dispenser instead, capable of counting number of pills distributed. The dispenser could have multiple chambers/reservoirs, each programmed to a specific medication and dose. The user would need to configure the app each time a medication is added to a reservoir (possibly could be achieved by scanning bar codes), but otherwise the dispenser would manage count and distribution. The app coupled with data from the dispenser can ensure the correct medications and doses are administered. ",5,Daily,,3,,,,At least once a week,,Other,Brain,,,,,,,25-34 years old,70K - 100K
2/10/2025 16:28,2/10/2025 16:33,IP Address,67.171.112.77,100,263,TRUE,2/10/2025 16:33,R_1xw3uH1kAWPUgxz,,,,,40.3119,-111.6959,anonymous,EN,Jake Boren,I take nutritional supplements,7,functional reminder methods,"requires a certain level of tech saavy, skeptical the weight dedection works ",,30,,,,,,,,,,,,,Daily,1,,At least once a week,25-34 years old,100K - 150K
2/10/2025 16:32,2/10/2025 16:38,IP Address,73.98.221.34,100,385,TRUE,2/10/2025 16:38,R_5aWGzK6ecuP3Vsn,,,,,40.3769,-111.7958,anonymous,EN,Matthew Johnston,"I take prescribed medications,I take nutritional supplements",8,I really like the push notification features in this product.,The product lowkey looks super ugly., Definitely needs a design change.,19.99,Daily,,1,,,,At least once a month,,Other,Memory,,,,,,,18-24 years old,10K - 40K
2/10/2025 16:39,2/10/2025 16:41,IP Address,73.98.221.34,100,132,TRUE,2/10/2025 16:41,R_770YCklJlUa5Jad,,,,,40.3769,-111.7958,anonymous,EN,Matthew Johnston,I take prescribed medications,7,I like that it has the capability to remind me when I need to take my medication.,I don't like how I can only fit one medication at a time and I'm not sure how a multi-pill container would work.,Make it so that I can only buy the one sensor but have it be able to track multiple medications.,30,Daily,,1,,,,At least once a month,,Phone App,,,,,,,,18-24 years old,10K - 40K
2/10/2025 16:48,2/10/2025 16:48,IP Address,24.11.110.16,100,23,TRUE,2/10/2025 16:48,R_3o5dB7MIKKlxRSP,,,,,40.6981,-111.9999,anonymous,EN,Jake Boren,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 16:51,2/10/2025 16:55,IP Address,98.161.227.32,100,208,TRUE,2/10/2025 16:55,R_6rJyNehKwg5sADJ,,,,,33.2487,-111.6343,anonymous,EN,Matthew Johnston,I take prescribed medications,8,Push notifications ,Seems bulky tine sitting out on the counter,Make it contained in the cupboard,20,Daily,,1,,,,At least once a week,,Phone App,,,,,,,,45-54 years old,150K+
2/10/2025 17:33,2/10/2025 17:38,IP Address,174.201.41.13,100,298,TRUE,2/10/2025 17:38,R_59n4MBw8XkUbf3P,,,,,40.6596,-111.9195,anonymous,EN,Matthew Johnston,"I take prescribed medications,I take nutritional supplements",7,I like the connection between my phone and the product for a reminder. ,It might be a little bulky to travel with ,,100,Daily,,1,,,,At least once a week,,Other,Nothing,,,,,,,45-54 years old,100K - 150K
2/10/2025 17:43,2/10/2025 17:44,IP Address,71.32.114.5,100,90,TRUE,2/10/2025 17:44,R_5qwdKksEvJIhGzJ,,,,,33.4758,-112.1932,anonymous,EN,Johnston,I take nutritional supplements,,It will help me to stay organized with Medications,I want there to be more color options,Make different sized containers ,10,,,,,,,,,,,,,Daily,2,,At least once a month,18-24 years old,10K - 40K
2/10/2025 17:52,2/10/2025 17:57,IP Address,73.98.221.34,100,299,TRUE,2/10/2025 17:57,R_1gY1uuGNpepYqQF,,,,,40.3769,-111.7958,anonymous,EN,Matthew Johnston,I take prescribed medications,,It looks nice,I just don’t feel like there is a need. I have lots of other ways to remember to take my pills,Maybe make it more friendly to really old people who have trouble remembering to take their pills,40,Daily,,1,,,,Never,,Other,Memory,,,,,,,18-24 years old,10K - 40K
2/10/2025 18:09,2/10/2025 18:25,IP Address,98.202.164.248,100,959,TRUE,2/10/2025 18:25,R_7VjVlgGnuAxXUkx,,,,,40.3598,-111.7304,anonymous,EN,Matthew Johnston ,I am a Caregiver for someone who has prescribed medications,,It should improve the consistency of the meds.,Learning how to use it.,Uncertain ,20,,Daily,,,5,,,At least once a week,,,Pill organizer,,,,,,65+ years old,10K - 40K
2/10/2025 18:42,2/10/2025 18:43,IP Address,66.7.118.22,100,16,TRUE,2/10/2025 18:43,R_172mP3UQ11dL5Ex,,,,,40.2584,-111.6591,anonymous,EN,Ellie Maughan,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 18:42,2/10/2025 18:46,IP Address,66.219.235.163,100,264,TRUE,2/10/2025 18:46,R_7Azg1JKbzmjskLf,,,,,40.2342,-111.6442,anonymous,EN,Hannah Geary,I take prescribed medications,7,It solves a common problem of not remembering to take medication ,"I usually keep my medication in my purse so I have it with me all day, it seems like with the nudge it would only work on a table plugged in. ",Make it more mobile/ attached to the prescription bottle so it is portable ,20,Daily,,5,,,,At least once a week,,Pill organizer,,,,,,,,18-24 years old,10K - 40K
2/10/2025 19:08,2/10/2025 19:09,IP Address,67.166.117.90,100,36,TRUE,2/10/2025 19:09,R_11NIw8UDETeewqu,,,,,40.041,-111.7316,anonymous,EN,Ellie Maughan,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 19:14,2/10/2025 19:14,IP Address,66.7.118.22,100,19,TRUE,2/10/2025 19:14,R_3QFtGQqj8z7IWMo,,,,,40.2584,-111.6591,anonymous,EN,Julian,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 19:14,2/10/2025 19:15,IP Address,66.7.118.66,100,35,TRUE,2/10/2025 19:15,R_1DinuSSfCRdyIA9,,,,,40.2584,-111.6591,anonymous,EN,Julian Antuña,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/10/2025 19:15,2/10/2025 19:19,IP Address,66.7.118.66,100,219,TRUE,2/10/2025 19:19,R_5rk7wdGQPWhUtKT,,,,,40.2584,-111.6591,anonymous,EN,Julian antuna,I take nutritional supplements,8,Yes ,That I can remember to take the supplements,I think make it simple,5,,,,,,,,,,,,,Daily,1,,At least once a week,25-34 years old,10K - 40K
2/10/2025 19:09,2/10/2025 19:33,IP Address,67.166.117.90,100,1412,TRUE,2/10/2025 19:33,R_1HCjyRmRlzT929Y,,,,,40.041,-111.7316,anonymous,EN,Ellie Maughan,I take nutritional supplements,,Multiple sensory notifications,"The device appears locked to the home environment, so having a portable device that a person could put in their desk drawer/backpack with customizable sensory notifications to fit the environment they are in without drawing attention to themselves would be good. Likely would need to move away from it always being plugged into having a battery pack for it. ","For elderly people, they sometimes forget and then worry if they took their pills, so having the option that their phone takes a recording in the app of them taking the pills that they can later reference would give a lot of peace of mind for both the elderly and their caregiver. ",30,,,,,,,,,,,,,Daily,1,,At least once a week,25-34 years old,100K - 150K
2/10/2025 19:43,2/10/2025 19:43,IP Address,172.58.241.168,100,23,TRUE,2/10/2025 19:43,R_5oCi4orZz8zZuN3,,,,,39.037,-77.0412,anonymous,EN,Julián Antuña ,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
